id,length
Q9Y5Q8,519
Q6PEY1,159
Q6PEY0,223
Q6PEY2,450
P11086,282
Q9ULH2,371
Q9ULH1,1129
Q9ULH0,1771
Q9ULH7,1088
Q9ULH4,789
P03372,595
P57773,515
Q9HA82,394
Q6B0B8,471
Q8N7E2,425
Q8NHC6,308
Q8NHC7,312
Q8NHC4,309
Q8NHC5,309
Q8NHC8,308
Q8NHC9,2488
Q53F19,620
Q11201,340
P55884,814
Q11203,375
Q6XD76,172
Q92844,425
Q9HB31,216
Q9HB30,465
Q8TDK0,841
P62942,108
P62945,25
Q9BT67,221
Q92994,677
Q5VUE5,145
Q92997,716
Q92990,594
P51911,297
O14594,1321
O14595,271
O14593,260
Q8NBX0,429
Q569K6,752
O14599,106
Q569K4,471
Q8IYT3,715
Q8IYT2,770
Q9H8Y1,702
Q9H8Y5,726
Q8IYT4,538
Q9H8Y8,452
Q9C0G0,2248
Q8TCK9,2948
Q9C0G6,4158
Q8IVT5,923
Q8IVT2,679
P28039,575
A0PJW8,107
Q9BZH4,894
Q9BZH6,1224
A0PJW6,202
Q6NUT3,480
Q13117,558
Q13115,394
Q13114,568
Q13113,114
Q13112,559
Q13111,956
Q13118,480
Q9NRE6,910
Q9NRE2,1034
Q9NRE1,261
P52758,137
P52757,468
P52756,815
Q9UD55,973
Q9UD57,310
P54753,998
O94822,1766
O94823,1461
P54756,1037
O94826,608
O94827,1062
O94829,963
Q17RP2,521
Q6QN14,398
P48200,963
P48201,142
P12829,197
Q6N043,979
Q6ZP29,291
Q5JS13,557
P19086,355
P19087,354
E9PEC1,626
Q9NY56,170
Q9NY57,414
P16050,662
Q14667,2235
P61626,148
Q8NG68,377
Q8NG66,645
Q8NG64,871
Q96BU1,408
Q8IVF6,992
Q12798,172
Q12799,353
Q12796,327
Q12797,758
Q12794,435
Q12792,350
Q12791,1236
Q96HV5,264
P62191,440
P62195,406
P58062,85
P51589,502
Q9BX79,667
P51580,245
P51582,365
Q9BX73,214
P51587,3418
Q9BX70,525
A6NHG4,134
A6NHG9,310
Q2MLG8,290
Q4AE62,458
P49638,278
P49639,335
P61086,200
P61081,183
Q96BA8,519
Q96BA0,303
Q9Y6W8,199
Q9Y6W5,498
Q9Y6W6,482
Q9NP41,512
Q9Y6W3,813
Q96IX5,58
P24855,282
Q5PR19,223
Q96IX9,119
P17019,499
Q6UX01,489
Q6UX04,472
Q6UX06,510
Q6UX07,377
P17010,805
Q15223,517
P17014,697
P17017,642
Q03395,351
Q03393,145
O00337,649
O00330,501
O00339,956
O00338,296
Q13946,482
Q9UL33,140
Q13948,678
P51636,162
Q969Y0,559
Q969Y2,492
Q96SN8,1893
Q9UKH3,698
Q96SN7,254
A6NNX1,92
P60022,68
Q6ZU69,1335
Q6ZU67,534
Q6ZU64,1925
Q6ZU65,1347
Q6U2E9,1744
Q9Y244,141
Q9Y247,325
Q9Y241,93
Q9Y240,323
Q9Y243,479
Q9Y242,345
Q9Y248,185
Q8N9H8,876
Q8N9H9,656
P22314,1058
Q8N9H6,132
P27797,417
P54851,167
Q01538,1121
Q4QY38,66
Q01534,308
Q7Z5W3,292
Q6ISB3,625
P16860,134
Q8N3G4,5795
O43759,233
Q8N3G9,435
O43752,255
Q7KZN9,410
Q6BDS2,1440
Q9UEV5,1505
Q86XQ3,398
Q8NEA9,526
Q8NEA5,215
Q8NEA4,188
Q8NEA6,775
P0DJ07,73
Q6P2E9,1401
O75323,286
Q5VZ72,239
O75326,666
O75324,88
O75325,713
Q8TCP9,573
Q8IVI9,506
Q8IVI8,2386
A8MVZ5,291
O14828,347
P04436,131
Q6DHW5,483
Q5XXA6,986
Q9H9P5,680
Q8IZG1,639
Q6P474,469
Q9H9P2,273
Q9H9P8,463
Q9HCD6,1990
Q9HCD5,579
Q8IWE4,304
Q8IWE5,1019
Q8IWE2,563
Q6XYB7,198
P04438,147
Q96K01,952
Q08830,312
Q5T160,578
Q9BUI4,534
P30559,389
Q4VY36,265
P30550,384
P30556,359
P80075,99
O60315,1214
P09455,135
Q9BVI0,1012
Q9BVI4,516
Q9NVG8,400
P02489,173
Q5SVQ8,909
Q86UV5,1035
Q86UV6,250
Q86UV7,250
Q6ZVS7,135
Q86XZ4,545
Q6K044,228
Q14195,570
Q8IX21,1173
Q8IX25,331
Q8IX29,292
Q9Y6J9,622
Q9Y6J8,313
Q9Y6J6,123
Q9Y6J4,1817
Q9Y6J3,95
Q9NPY3,652
Q9Y6J0,2220
Q53RY4,240
P06309,117
P06307,115
F2Z3M2,114
Q9H469,300
Q9H461,694
Q9H467,287
P14138,238
Q8TA86,221
P25713,68
P14136,432
Q96LD8,212
Q96LD4,638
Q96LD3,247
Q96LD1,299
Q99490,1192
Q5SSG8,566
Q8TD57,4116
Q99496,336
Q99497,189
Q6ZUS5,278
Q86TX2,421
Q6ZUS6,474
Q02086,613
Q02083,359
Q02080,365
P07947,543
Q96PN6,1610
Q96PN7,1200
P07942,1786
Q96PN8,268
P07948,512
P07949,1114
Q96MB7,349
Q7Z2F6,126
Q8N3X1,1017
Q8N3X6,602
O14807,208
O14804,337
O14802,1390
Q9UPU5,2620
Q2M3T9,481
Q9UPU7,963
Q9UPU3,1222
Q9UPU9,718
Q6ZNK6,161
I0J062,215
B1AJZ9,1412
Q5TEV5,83
B1AJZ1,125
Q7Z3H4,446
Q7Z3H0,272
Q01113,521
Q8N5N4,141
Q8N5N7,158
Q07075,957
P61927,97
A8MVG2,218
Q8WTQ7,553
Q9UJK1,1187
Q8WTQ4,265
Q8WTQ1,72
Q8NDX9,201
Q8NDX6,193
Q8NDX5,983
Q8NDX2,589
Q8NDX1,1056
Q15306,451
Q15303,1308
O95149,360
O95140,757
O95147,198
Q9H6Y3,574
Q9H6Y2,383
Q9H6Y5,334
Q9H6Y7,350
Q6PJT7,736
Q1MSJ5,1256
O15382,392
O15381,856
P78329,520
P78324,504
P29558,406
Q6X9E4,464
Q9H7U1,834
Q9BXL6,1004
Q15878,2313
P10153,161
P10155,538
P46087,812
P46089,330
Q99801,234
Q99807,217
Q99805,663
Q99808,456
Q8TET4,914
Q7LDL9,577
Q6YHU6,1953
Q8WV83,523
Q9BQS2,421
Q13098,491
Q13099,833
Q9BQS6,159
Q9BQS7,1158
Q13093,441
Q9BQS8,1478
Q13094,533
Q13324,411
Q13325,482
Q13326,291
Q8IXW0,634
P54652,639
Q8IXW5,612
Q13323,160
Q00839,825
P98088,5030
P98082,770
Q8IUY3,354
Q68D42,235
Q6ZNB5,142
Q6ZNB7,445
P31275,282
P36873,323
P36871,562
P55201,1214
Q9NZ96,848
Q9NZ94,848
Q9P2G7,2540
Q8NC51,408
O95785,1651
Q8NC56,503
Q8NC54,265
Q504U0,113
Q3KNV8,242
A6NKD2,308
A6NLP5,189
A8MU46,457
P62258,255
P62256,183
A6NKD9,419
P62253,170
Q8WWL7,1395
Q8WWL5,522
Q8WWL2,714
Q9P0X4,2223
Q9P0X6,341
P55011,1212
P55010,431
Q9NPI0,162
A6NJZ7,1639
A6NJZ3,312
P37837,337
Q9UP83,839
P49863,264
P49862,253
Q96GV9,206
P0C5J1,330
Q5T0B9,420
Q00587,391
Q9Y4Z0,139
Q9Y4Z3,727
Q9Y4Z2,214
Q9P1J3,65
Q7Z3S7,1137
Q7Z3S0,344
Q7Z3S9,236
Q9H668,368
P08254,477
P08253,660
O75828,277
Q08209,521
O75821,320
O75820,626
O75822,258
Q00059,246
Q00056,320
Q6PK36,805
Q58F21,947
Q96AD5,504
Q6ZN54,512
Q6ZN55,896
O98222,258
Q6ZN57,461
Q8TF17,1288
Q9UII5,783
Q9UII4,1024
Q5U5P4,726
Q9UII6,198
Q9UII3,323
Q9UII2,106
Q96ES6,412
Q9UII9,2003
Q96Q15,3661
Q96ES7,293
Q6IBV0,474
Q8IW17,2752
Q8IW19,511
P27169,355
P22103,10
P22102,1010
P22105,4289
Q2NKJ3,1217
Q8WV37,535
O75795,530
O75794,336
O75792,299
Q6S545,545
Q8HWT5,258
Q53T59,392
Q9UHM6,478
Q6PID8,442
O43548,720
Q6PID6,262
Q6PID7,788
Q8N1L4,340
O43543,280
O43542,346
O43541,496
Q8N1L1,170
Q9UNQ2,313
Q9UNQ0,655
Q9UCS3,248
Q6PGP7,1564
Q14940,896
Q14943,387
P19878,526
Q96B09,351
Q5VXL1,1190
Q96B06,604
Q96B01,352
Q96B02,151
P30459,365
P30456,365
P30457,365
P30455,365
P30453,365
P30450,365
Q9UBS8,474
Q9UBS9,1254
Q9UBS0,482
A8MTW9,85
Q9UBS3,223
Q9UBS4,358
Q9UBS5,961
Q19QZ9,2377
Q19QZ1,2377
Q9BQN5,488
Q9BQN1,747
Q5Y7B9,266
Q9H0M5,742
Q9H0M4,648
Q9H0M0,922
Q5VYJ2,1056
Q5VYJ5,1473
Q5VWJ9,437
A6PW82,633
Q8IUD7,568
Q8IUD6,432
Q8IUD5,1116
Q8IUD2,1116
Q3LI83,254
Q3LI81,207
P05141,298
Q96I76,525
Q9BRT6,129
Q9BRT7,94
Q9BRT2,126
Q9BRT3,115
Q9BRT8,395
Q9BRT9,223
Q9NZR2,4599
Q9NSB4,513
Q9NSB2,600
Q9NZR4,365
Q567U6,631
Q9NSB8,354
Q9P055,326
P15848,533
P31415,396
Q9HBG7,655
Q9HBG6,1241
Q9HBG4,840
A9PZV7,410
Q32NC0,220
P04234,171
P04233,296
Q5GAN3,156
Q5GAN6,216
Q9BTJ5,730
Q5GAN4,147
P01344,180
Q6ZXV5,915
Q3KQU3,841
P54619,331
Q96JE9,813
Q96JE7,1060
Q16798,604
P0C5W0,399
O43345,1280
Q8N911,1013
Q8N910,161
Q8N912,160
Q9P1Q0,977
Q8N916,1802
Q96DH6,328
Q86YY7,4834
Q6JHX1,1043
Q99759,626
Q99758,1704
Q99757,166
Q99755,562
Q537H7,98
Q99750,246
P25788,255
Q6IN95,350
Q6IN97,320
P25789,261
Q53ZE4,374
Q7Z7M0,2845
Q7Z7M1,963
Q7Z7M8,397
Q7Z7M9,940
Q9NU02,776
Q02325,96
Q16581,482
Q16587,644
Q16586,387
Q16585,318
Q16584,847
Q5SXH7,462
Q8WXD9,1431
Q86SS6,491
Q8WXD0,754
Q8WXD2,468
Q8WXD5,167
Q5T4D3,741
Q6FI76,827
Q96KA5,538
O60674,1132
P15036,469
O60675,156
P23193,301
Q9Y3A2,253
O60671,282
Q5JYF9,455
Q5JVF3,399
Q8N8C0,355
O14618,274
O14617,1153
O14613,210
O14610,69
Q9UNL4,249
A8CG34,1229
Q96E66,192
Q9UNL3,642
Q9UNL2,185
Q5T5N4,469
Q6V1X1,898
P52952,324
P52951,348
P52954,281
P14854,86
P14859,743
Q04917,246
Q6UXD5,910
Q6UXD7,560
O00744,389
Q04912,1400
O00746,187
O00748,559
Q2M2W7,97
Q9UQV9,526
Q8TAK5,448
Q9Y548,306
Q8TAK6,271
Q9Y543,173
Q9Y540,380
Q9Y546,428
Q9Y547,144
P17509,224
Q15119,407
P00750,562
Q15116,288
Q15111,1095
Q15113,449
O15225,51
O15226,690
Q5VWQ0,802
Q9H0V1,697
O15229,486
O15228,680
Q5VWQ8,1189
Q9H0V9,348
P32238,428
P32239,447
Q9UK41,221
Q9UK45,103
Q92861,4158
Q92863,4330
Q6P9B9,1019
Q6P9B6,456
Q8WZ37,689
P26368,475
Q8WZ33,124
P26367,422
Q8NFJ6,384
Q8NFJ5,357
Q02556,426
Q8NFJ9,593
Q8NFJ8,381
Q9NWH2,141
Q9NWH7,488
Q9NWH9,1034
P58340,268
P49247,311
Q9P2N4,1935
Q9P2N5,1060
P01775,119
P28472,473
Q96T51,708
Q9P2N1,1982
Q5VZK9,1371
Q96T53,435
Q96T52,175
A8MV65,326
Q9H5W5,640
Q8NB59,555
Q8NB50,900
Q08AM6,782
A6NEE1,506
Q6GMV1,187
P55198,1093
P55199,621
Q96DU3,332
P55196,1824
P55197,1068
P61247,264
Q9P2Y5,699
Q9P2Y4,722
P50613,346
Q13562,356
Q96T88,793
Q9P2Y9,374
Q9P2Y8,526
Q13563,968
Q0VDG4,424
Q4LEZ3,155
Q7L622,706
P18507,467
P18505,474
Q96QE4,947
Q96QE5,360
P18509,176
Q96EQ8,232
Q96QE2,648
Q96QE3,1844
Q96NG8,517
Q96NG3,672
Q96NG5,402
Q8IZ96,169
Q902F8,699
Q902F9,699
Q8N2W9,510
Q58G82,188
P56750,224
O43865,530
O43866,347
O43861,1147
O43868,658
O43869,369
A6NDI0,452
Q5T5U3,1957
Q2Q061,260
Q15035,370
O60658,829
Q8WVF5,259
O60656,530
Q8N270,2443
Q6ZYL4,71
Q6UWX4,724
O75618,318
Q8NGU4,316
P23467,1997
Q8NGU2,314
Q8NGU1,263
O75610,366
P23468,1912
O75616,437
Q6LBX7,258
Q8NGU9,434
Q9Y5Y9,1956
Q9Y5Y5,336
Q9Y5Y4,395
Q9Y5Y7,322
Q9Y5Y6,855
Q9Y5Y0,555
Q9Y5Y3,372
Q9Y5Y2,271
Q8N4E9,1328
Q9H2M8,1437
Q8N4E4,241
Q8N4E7,242
Q99873,361
P22732,501
P22735,817
P22736,598
Q6Q759,2223
Q9Y3X0,531
P82987,1691
Q8NCR9,226
Q8NCR6,262
B2RD01,187
Q8NCR3,313
Q8NCR0,500
Q9UFD9,1639
Q9ULP0,352
Q86YH2,543
Q9ULP5,963
Q9ULP9,559
Q8N187,725
Q9BW52,501
Q9BW58,975
Q9NWW0,138
Q5BLP8,95
Q9NWW5,311
Q9NWW6,199
Q9NWW7,574
Q9NWW9,162
P41743,596
Q8NBP0,860
Q8NBP5,474
Q8NBP7,692
Q5S007,2527
O14519,115
O14514,1584
Q9BYB0,1731
Q3SYA9,428
Q9BYB4,327
O14512,581
O14513,1909
Q6P587,224
Q6P582,158
P23921,792
Q6P589,184
Q9NQE7,514
Q07954,4544
Q07955,248
Q9H8Q1,1133
Q9H8Q6,139
P0CG43,387
Q9H2F5,836
Q9H2F3,369
Q9H2F9,335
P52429,567
O95841,491
O95843,209
O95847,323
O95848,222
A8MXZ1,464
A8MXZ3,250
Q49AL7,300
P43246,934
P43243,847
Q7LGG2,617
Q9H3H5,408
Q9H3H3,251
Q9H3H1,467
Q9H3H9,227
Q9H3H8,194
P07686,556
B2RC85,870
Q8N895,744
Q95603,366
Q95604,372
Q6TCH7,311
Q14554,519
P04003,597
P04000,364
P04001,364
P04004,478
Q9NRM7,1088
Q9NRM6,502
Q9NRM2,450
Q9NRM1,1142
Q9NRM0,540
P54868,508
Q0VAM2,473
O96008,361
O96009,420
O96000,172
O96001,155
O96002,111
O96004,215
O96005,669
O96006,694
O96007,188
O43272,600
Q6ZMS4,543
Q6ZMS7,281
Q4VC44,716
Q96RV3,2341
P54284,484
P54289,1103
Q16762,297
A6NKF2,412
Q02790,459
P61006,207
P61009,180
Q3T8J9,2241
Q96BY2,351
Q8WUE5,264
Q96BY7,2078
Q96BY6,2186
Q15735,1006
Q96BY9,339
Q6UW32,110
O15444,150
O15446,510
O15440,1437
O15442,326
P54136,660
P54132,1417
Q6ZSM3,486
P14550,325
P14555,144
Q16048,86
P17097,686
P17096,107
P17098,575
A7X5B7,266
Q13670,270
Q13671,783
O95067,398
O95069,426
P51504,273
P51508,661
Q9NS39,739
Q9NWU5,206
Q9NS37,354
A8RCT8,284
Q96CM3,377
Q96CM4,212
Q6NZX5,955
P47897,775
P48507,274
P47898,357
Q6ZRI8,547
P59089,165
Q03468,1493
Q6ZRI6,1047
Q6ZRI0,2925
P48509,253
Q7Z4W1,244
Q7Z4W3,81
Q7Z4W2,148
P12259,2224
E5RKB4,224
P56192,900
P56199,1179
Q5JTC6,1135
Q8TDV2,347
Q8TDV0,419
Q8TDV5,335
Q9GIP4,190
P15173,224
Q5W0B1,726
Q5W0B7,351
P53814,917
P53816,162
O75459,146
P35590,1138
O75452,317
Q5JUK2,328
Q5JUK3,1230
Q5JUK9,113
Q09328,741
Q8TCX1,351
Q8IVA1,136
Q8TCX5,695
Q8IYG6,542
Q5TF21,947
Q5CZC0,6907
Q8IYG5,247
P20290,206
P20292,161
Q7KZF4,910
O76087,117
Q9H2D6,2365
Q8NBV8,401
Q8N661,226
Q8N660,670
Q8N668,190
P26447,101
P26440,423
P26441,200
Q86Y25,554
Q86Y26,1132
Q86Y27,43
Q86Y22,540
Q86Y28,39
Q86Y29,109
Q9HCL3,533
Q9HCL2,828
Q9HCL0,1135
Q9HCL5,1835
Q9H3S7,1636
Q9H3S4,243
Q9H3S5,423
Q9H3S3,457
Q9H3S1,761
P26196,483
Q9BUQ8,820
Q9NUW8,608
Q53S33,107
Q30154,266
P56945,870
P0CW71,290
Q17RC7,722
Q7Z745,1585
Q7Z742,976
P20908,1838
Q6E0U5,476
Q6E0U4,476
P0DKL9,152
A6NHR9,2005
A6NHR8,397
Q92563,424
P01609,108
P01608,108
P01603,108
P01602,117
P01601,117
P01600,108
P01607,108
P01606,108
P01605,108
P01604,108
Q9BVQ7,753
Q6PF05,361
P0CAT3,122
Q6PF06,316
P34059,522
Q6ZVK1,233
Q6ZVK8,323
Q6ZVK9,874
Q9P2K5,600
P35900,424
P35908,639
Q7RTV2,222
Q7RTV3,350
Q7RTV0,110
Q6T4R5,1651
Q7RTV5,226
Q96CP7,247
Q96CP6,724
Q96CP2,140
Q6NZ36,180
B2RN74,326
Q969D9,159
Q8N823,705
P00558,417
Q9Y6B6,198
Q53GG5,364
Q9Y6B2,187
Q6VN20,620
Q5HYJ3,339
Q5HYJ1,363
Q6ZUK4,368
P08493,103
P42025,376
P20366,129
A1L0T0,632
Q96PF1,710
Q96PF2,358
Q53SZ7,412
Q9UEK3,626
Q6PRD7,247
Q9UEK8,128
Q6PRD1,2367
Q9H207,317
Q9H204,178
Q9H205,316
Q9H203,487
Q9H201,632
Q96G30,205
Q9H208,303
Q9H209,315
Q75N90,2809
Q9Y3S2,320
Q9BZB8,566
Q9UJS0,675
O00139,706
Q96A98,100
Q96A99,478
Q8NDP4,499
P40313,264
Q6UB99,2663
Q96N68,181
Q96N66,472
Q96N67,2140
Q96N64,755
Q9H6Q3,261
O15078,2479
P45844,678
P33527,1531
O15075,740
Q49A88,953
O15072,1205
Q9HC78,741
Q5T481,1227
Q9HC77,1338
Q8N5F7,415
Q7L9L4,216
Q6U949,168
Q9BU40,450
Q9BU47,353
Q9P2V4,623
Q5TYX0,476
Q12830,3046
Q12837,409
Q12836,540
Q12834,499
A5PLN9,417
Q587J7,1177
Q9H7M6,989
O95563,127
Q9H7M9,311
Q587J8,217
Q9UMS0,254
Q9UMS6,1093
Q9UMS5,762
Q9UMS4,504
P43034,410
Q9NVP1,670
Q9NVP2,202
Q5BKU9,147
Q9NVP4,752
Q6ZST8,121
P51801,687
P17931,250
P17936,291
Q9BQC3,489
P14373,513
Q99880,126
Q99884,636
Q13011,328
Q13017,1502
Q13015,90
Q13018,1463
Q14296,549
Q9BXA9,1300
P52655,376
P52657,109
Q9BXA3,1012
Q9BXA5,334
Q9BXA4,1255
Q9BXA7,367
Q9BXA6,273
Q8N461,479
Q8N465,521
Q8N468,514
P53384,320
Q9NPF4,335
Q9NPF5,467
Q9NPF7,189
Q9NPF0,282
Q9NPF2,352
O94907,266
O94906,941
O94905,339
Q9NPF8,381
Q0VGZ7,360
O94901,812
O94900,526
P15421,78
P28827,1452
P15428,266
Q8WV02,1198
Q8WV07,137
Q6ZNG9,492
Q14746,738
Q5NE16,218
Q6GMP2,434
Q6GMP1,396
Q96LY2,380
Q9UP79,889
Q96FT9,208
Q8N6D0,290
Q96FT5,956
Q96FT7,647
Q9Y2H1,464
Q9Y2H0,992
Q9Y2H2,1132
Q9Y2H5,1048
Q3SY00,556
Q9Y2H6,1198
Q9Y2H9,1570
Q9BY33,2285
Q9UGY1,213
P58658,441
Q96MU8,473
Q9P0P8,240
Q9P0P0,153
Q96MU5,243
Q96MU6,729
Q96MU7,727
Q9NQ69,397
Q53F46,614
Q9NQ60,294
Q9NQ66,1216
Q2M3G0,1257
Q6UDR6,99
Q2M3G4,852
A6NJR5,290
O95747,527
O95744,297
O95741,557
Q96GN5,454
Q15506,151
O95749,300
Q8NE35,698
Q8NE31,585
Q03052,451
O00270,319
O00273,331
O00279,417
Q13823,731
Q13822,863
Q13825,339
Q13829,316
P56545,445
C9JC47,383
Q7L273,389
Q9UJ68,235
P24347,488
Q86W12,1858
Q86W11,494
Q86W10,505
Q96QZ7,1491
Q5T0J3,134
Q5T0J7,233
Q08752,370
P32929,405
P32926,999
P32927,897
Q6ZW35,169
Q9UIA9,1087
Q5U5X8,452
A8MX34,341
Q9UIA0,394
Q5U5X0,104
Q08289,660
P60673,137
P29692,281
Q01362,244
P35659,375
P35658,2090
P27694,616
P27695,318
A6NP11,495
Q6ZRR9,648
P41208,172
Q9UHE8,339
P10600,412
Q9UHE5,227
Q9BRC7,762
Q53Y86,524
Q9MY13,266
O75173,837
Q6P0L4,786
O75177,396
O75175,753
O75179,2603
P06870,262
Q8N146,312
Q8N144,294
Q8N145,548
Q8N142,457
Q8N143,479
Q8N140,333
Q8N141,532
Q8N148,313
Q8N149,483
Q95HK1,266
P59901,499
P23759,520
Q9BQF6,1050
Q9UG22,337
Q6PL18,1390
Q9NYT0,353
Q9NYT6,803
Q76PA0,334
Q7L4I2,434
Q96L64,904
Q0VG73,95
Q8IUL8,1156
P38606,617
Q58WW2,860
Q4VX76,610
Q1W4C9,94
P33897,745
Q7L7X3,1001
Q9UHC6,1331
O43520,1251
Q6PIF2,218
Q96II8,777
Q9NZJ9,180
O43525,872
Q9NZJ0,730
Q9NZJ6,369
Q9NZJ7,389
Q9NZJ4,4579
Q9NZJ5,1116
O43526,872
Q56FP1,266
A1A5C7,686
Q29855,362
Q58F52,266
P0C2W7,299
P0C2W1,286
Q9Y2W1,955
Q9Y2W2,641
Q9Y2W3,748
Q9Y2W6,561
Q9Y2W7,256
Q9NTT2,445
Q6GZ77,352
E7ERJ1,1721
Q9P0M9,148
Q9P0M6,372
Q9P0M4,197
Q9P0M2,348
Q96S16,334
Q96S15,920
Q96S19,204
P06028,91
O94880,888
P01031,1676
P01033,207
P01034,146
P01036,141
P01037,141
P08514,1039
Q7Z6I8,188
Q9Y4E6,1490
Q9Y4E1,1318
Q9H501,851
Q9H503,90
Q7Z6I5,190
P08519,4548
Q7Z6I6,1101
Q6IPX3,200
Q99062,836
C9JSJ3,638
Q9P1Y6,1649
Q9P1Y4,400
Q9P1Y5,1249
Q92729,1446
Q86YA3,2104
Q5JR98,221
Q8TC17,118
Q96JM7,780
Q96JM4,1722
P18124,248
Q96JM2,2506
Q76L83,1435
P07864,332
Q8N6Q3,437
Q8N6Q1,288
Q5JTJ3,125
Q8N6Q8,603
Q6ZWH5,1172
Q96C28,371
O14929,419
Q9GZS3,305
Q9GZS0,605
Q9GZS1,481
O14925,209
O14924,1447
O14926,492
O14921,159
O14920,756
Q9GZS9,411
Q96C24,671
Q7Z7E8,422
O60237,982
O60234,142
O60235,418
O60232,199
O60231,1041
O60238,219
O60239,455
Q8N1Q8,247
Q8N1Q1,262
Q9UHX3,823
Q6PIY7,484
Q9UND3,350
Q5TGS1,186
Q6V1P9,2916
Q8TBC3,707
Q8TBC4,463
Q8TBC5,510
P01858,4
P01859,326
P13378,290
P01850,177
P01857,330
P01854,428
Q9UBN1,327
Q9UBN7,1215
Q9UBN6,386
P30479,362
E5RJ46,101
Q6UXL0,311
Q6UXL3,811
Q5T566,795
O95352,703
O95359,2948
Q9BV68,326
Q9Y639,398
P29459,219
Q12979,859
Q12976,269
Q12974,167
Q12972,351
P62837,147
P62834,184
P28329,748
P28328,305
Q01167,660
P28325,142
P28324,431
Q56VL3,154
P51828,1080
P51826,1226
P51825,1210
Q8TAC9,235
P02008,142
Q8TAC1,157
Q8TAC2,188
O95977,384
O95976,241
O95971,181
O95970,557
O95972,392
Q07866,573
Q07864,2286
Q8NFR9,667
Q8NFR7,591
P18847,181
Q8NFR3,76
Q07869,468
A4FU69,1503
Q9H9H5,199
Q13127,1097
Q32N01,919
Q9CSP3,216
Q9HAU0,1116
Q9HAU6,139
Q9HAU4,748
Q9HAU5,1272
Q9HAU8,494
Q9H4W6,596
Q8N782,197
Q7LBE5,1292
P59861,70
Q7LBE3,791
P78406,368
Q14469,280
Q13203,477
Q13202,625
Q13201,1228
Q13200,908
Q13207,712
Q13206,875
Q9BWV3,514
Q9BWV2,254
Q9BWV1,1114
Q9BWV7,592
P63000,192
Q15393,1217
E9PCK8,565
C9JG80,1138
P01042,644
A7E2S9,258
Q9NX20,251
Q9NX24,153
Q96JV5,607
O00541,588
Q03154,408
P16471,622
P16473,764
Q6PDA7,123
P12544,262
P0CI00,300
P0CI01,402
P62068,366
A6NEM1,432
O95049,919
Q658Y4,838
Q9P2Q2,1039
Q71RG6,208
Q13614,643
Q71RG4,321
P51124,257
O95047,310
P17707,334
P17706,415
Q8N8V8,129
Q8N8V4,417
Q5JVS0,413
Q8N8V2,638
Q13787,4563
P13637,1013
Q96EY8,250
Q96EY9,351
Q6NXT1,300
Q96EY5,273
Q96EY7,689
P13639,858
Q96EY1,480
Q6NXT6,567
Q6IQ26,1287
Q5T2G0,1347
Q6IQ23,1121
Q6IQ22,244
Q6IQ21,691
Q6IQ20,393
Q9UM47,2321
Q9UM44,414
P55808,180
P55809,520
Q86V97,674
Q8TE57,1224
Q8TE56,1095
Q8TE54,656
P08069,1367
Q8NGM9,314
Q8NGM8,313
Q6P087,351
A1L4Q6,167
Q8NGM1,316
Q8TE58,950
Q96R54,314
Q4VCS5,1084
Q2M2D7,210
Q5JPE7,1267
P32881,189
Q9H741,205
Q86U28,154
Q9H748,515
P30039,288
P87889,666
P22223,829
Q01449,175
Q6UWP7,414
Q6UWP2,260
Q9UGF6,321
Q9UGF7,316
Q6UWP8,590
O75690,187
O75691,2785
O75694,1391
O75695,350
O75698,362
Q8IU89,383
P27338,520
Q8IU81,584
Q8IU80,811
Q8IU85,385
Q702N8,1843
Q8N7U7,411
Q8N7U6,833
O43379,1518
Q8N7U9,141
P41439,243
O75037,1637
Q9ULX9,164
O75030,526
O75031,334
Q9ULX3,412
Q9ULX7,337
Q9ULX6,646
Q9ULX5,631
Q9HAH5,326
Q9HAH7,460
Q9HAH1,456
Q6J272,317
Q9HAH8,369
A8MQT2,603
Q2T9L4,293
Q8NHS2,421
Q8NHS3,518
Q8NHS0,232
Q8NHS1,167
Q8NHS4,586
Q7Z589,1322
Q8NHS9,363
P47872,440
P47870,512
P47871,477
P47874,163
Q5T764,474
Q8NCT3,520
Q9BWM7,325
Q9BWM5,594
P15822,2718
Q3MIX3,580
Q9UKB3,198
P05023,1023
P05026,303
P01912,266
P01911,266
Q6RVD6,105
Q9BYJ1,711
Q9BYJ0,223
Q9BYJ4,488
Q9BYJ9,559
P31512,558
P31513,532
Q7Z324,710
Q9C071,453
Q9NXW9,302
Q9C073,453
Q9C075,422
Q6WRX3,759
Q9NQM4,214
Q9NXW2,375
Q6ZR85,190
P18621,184
P18627,525
Q9P265,1576
Q9P266,1359
Q4ADV7,1423
Q9P260,1216
Q86WV6,379
Q86WV5,123
Q86WV1,359
Q6RUJ8,466
O60456,315
Q9BZX2,261
Q9BZX4,212
P02790,462
Q3SXM5,330
P02792,175
P02794,183
P02795,61
P04083,346
P04080,98
P53778,367
P53779,464
P04085,211
Q9Y221,180
P46459,744
P01266,2768
P00797,406
O76095,146
O76094,671
O76096,145
O76090,585
O76093,207
O76099,320
Q92556,727
Q92551,441
Q92552,414
Q92558,559
Q96QP6,399
Q8N819,430
Q96QP1,1244
Q8N814,137
Q8N815,330
Q8N816,258
Q8N812,135
Q8N813,242
P14625,803
Q9Y3P4,386
P14621,99
Q9Y3P8,196
Q9Y3P9,1069
O95571,254
O95573,720
